X2,n,Sample_real,quantile_99_9,real_n,wgs
dfrA1,2,HH08CH_2,28.6793785,NA,t
yjaA12,12,HH08CH_2,70.55887949,NA,t
stx11581,2,HH08CH_2,12.1322953,NA,t
eae111,1,HH08CH_2,9.233413476,NA,t
aaiC17,1,HH08CH_2,2.840486174,NA,t
stx2181,3,HH08CH_2,11.22887224,NA,t
aadA57,4,HH08CH_2,17.67596572,NA,t
aadA1,4,HH08CH_2,5.343076398,NA,t
Tsp19,5,HH08CH_2,8.356258849,NA,t
mcr64,3,HH08CH_2,12.19818898,NA,t
ermB1,1,HH08CH_2,1,NA,t
invE132,76,HH08H_2,340.8998256,NA,t
dfrA15,7782,HH08H_2,25274.86921,NA,t
qnrB7,641,HH08H_2,2274.395336,NA,t
eltA73,17,HH08H_2,42.3481847,NA,t
aph6I29,908,HH08H_2,2203.402127,NA,t
bfpA82,119,HH08H_2,412.4281465,NA,t
uidA616,616,HH08H_2,51.58446125,564.4155388,y
dfrA58,204,HH08H_2,638.237907,NA,t
ant2Ia1,58,HH08H_2,183.6437663,NA,t
dfrA243,295,HH08H_2,1628.116654,NA,t
ipaH921,218,HH08H_2,594.8838406,NA,t
dfrA369,97,HH08H_2,1321.534444,NA,t
uidA160,217,HH08H_2,45.4259403,171.5740597,y
sul15,173,HH08H_2,336.9744391,NA,t
trpA354,211,HH08H_2,78.74755159,132.2524484,y
Tsp19,117,HH08H_2,8.356258849,108.6437412,y
tetA13,146,HH08H_2,335.2835292,NA,t
chuA24,37,HH08H_2,90.569797,NA,f
tetB43,21,HH08H_2,87.86055939,NA,t
sul336,76,HH08H_2,233.6440544,NA,t
astA13,7,HH08H_2,18.86957905,NA,t
aac3II63,4,HH08H_2,8.079113041,NA,t
sul22,21,HH08H_2,57.25667117,NA,t
mcr28,28,HH08H_2,623.1196443,NA,t
stx23291,21,HH08H_2,34.82894023,NA,t
eae6271,24,HH08H_2,95.00249422,NA,t
aadA1,6,HH08H_2,5.343076398,0.656923602,n
aac3VI23,37,HH08H_2,92.95057193,NA,t
aac6I6,6,HH08H_2,14.85969039,NA,t
yjaA12,21,HH08H_2,70.55887949,NA,t
gadph195,13,HH08H_2,58.16733671,NA,t
ipaH321,10,HH08H_2,24.01834076,NA,t
aadA57,7,HH08H_2,17.67596572,NA,t
aap223,4,HH08H_2,8.505319436,NA,t
stx1301,34,HH08H_2,98.20119757,NA,t
mcr64,4,HH08H_2,12.19818898,NA,t
stx11581,1,HH08H_2,12.1322953,NA,t
stx2181,1,HH08H_2,11.22887224,NA,t
dfrA1,1,HH08H_2,28.6793785,NA,t
aatA12314,1,HH08H_2,2,NA,t
dfrA15,10505,HH13C_2,25274.86921,NA,t
trpA354,428,HH13C_2,78.74755159,349.2524484,y
uidA160,344,HH13C_2,45.4259403,298.5740597,y
uidA616,1049,HH13C_2,51.58446125,997.4155388,y
invE132,107,HH13C_2,340.8998256,NA,t
qnrB7,748,HH13C_2,2274.395336,NA,t
mcr28,70,HH13C_2,623.1196443,NA,t
ipaH921,343,HH13C_2,594.8838406,NA,t
aph6I29,1125,HH13C_2,2203.402127,NA,t
bfpA82,177,HH13C_2,412.4281465,NA,t
Tsp19,232,HH13C_2,8.356258849,223.6437412,y
sul15,159,HH13C_2,336.9744391,NA,t
stx1301,49,HH13C_2,98.20119757,NA,t
dfrA243,631,HH13C_2,1628.116654,NA,t
tetA13,175,HH13C_2,335.2835292,NA,t
aap223,5,HH13C_2,8.505319436,NA,t
dfrA1,3,HH13C_2,28.6793785,NA,t
dfrA58,287,HH13C_2,638.237907,NA,t
ant2Ia1,91,HH13C_2,183.6437663,NA,t
sul336,97,HH13C_2,233.6440544,NA,t
aac3VI23,44,HH13C_2,92.95057193,NA,t
tetB43,31,HH13C_2,87.86055939,NA,t
eltA73,16,HH13C_2,42.3481847,NA,t
stx23291,16,HH13C_2,34.82894023,NA,t
yjaA12,38,HH13C_2,70.55887949,NA,t
dfrA369,133,HH13C_2,1321.534444,NA,t
eae6271,21,HH13C_2,95.00249422,NA,t
sul22,32,HH13C_2,57.25667117,NA,t
chuA24,49,HH13C_2,90.569797,NA,t
tetM34,2,HH13C_2,3.710916656,NA,t
mcr64,6,HH13C_2,12.19818898,NA,t
aadA57,5,HH13C_2,17.67596572,NA,t
astA13,7,HH13C_2,18.86957905,NA,t
aac6I6,9,HH13C_2,14.85969039,NA,t
gadph195,14,HH13C_2,58.16733671,NA,t
ipaH321,6,HH13C_2,24.01834076,NA,t
aaiC47,1,HH13C_2,6.53112039,NA,t
aadA21,2,HH13C_2,3.06294049,NA,t
eae111,2,HH13C_2,9.233413476,NA,t
aadA1,2,HH13C_2,5.343076398,NA,t
stx2181,2,HH13C_2,11.22887224,NA,t
aaiC17,1,HH13C_2,2.840486174,NA,t
aac3II63,2,HH13C_2,8.079113041,NA,t
bfpF56,2,HH13C_2,1,1,n
invE132,101,HH13CH_2,340.8998256,NA,t
dfrA15,8611,HH13CH_2,25274.86921,NA,t
uidA616,989,HH13CH_2,51.58446125,937.4155388,y
dfrA369,148,HH13CH_2,1321.534444,NA,f
aadA57,353,HH13CH_2,17.67596572,335.3240343,y
dfrA58,173,HH13CH_2,638.237907,NA,t
dfrA243,326,HH13CH_2,1628.116654,NA,t
qnrB7,741,HH13CH_2,2274.395336,NA,t
ipaH321,14,HH13CH_2,24.01834076,NA,t
trpA354,248,HH13CH_2,78.74755159,169.2524484,y
tetB43,279,HH13CH_2,87.86055939,191.1394406,y
aph6I29,1129,HH13CH_2,2203.402127,NA,f
Tsp19,186,HH13CH_2,8.356258849,177.6437412,y
intI125,113,HH13CH_2,NA,113,n
tetA13,153,HH13CH_2,335.2835292,NA,t
sul15,162,HH13CH_2,336.9744391,NA,t
uidA160,324,HH13CH_2,45.4259403,278.5740597,y
aac6I123,125,HH13CH_2,1,124,y
stx1301,27,HH13CH_2,98.20119757,NA,t
sul22,78,HH13CH_2,57.25667117,20.74332883,y
ipaH921,228,HH13CH_2,594.8838406,NA,t
bfpA82,152,HH13CH_2,412.4281465,NA,t
ant2Ia1,53,HH13CH_2,183.6437663,NA,t
eltA73,16,HH13CH_2,42.3481847,NA,t
aac3VI23,45,HH13CH_2,92.95057193,NA,t
stx23291,17,HH13CH_2,34.82894023,NA,t
sul336,114,HH13CH_2,233.6440544,NA,t
chuA24,30,HH13CH_2,90.569797,NA,t
aac6I6,7,HH13CH_2,14.85969039,NA,t
aac3II63,2,HH13CH_2,8.079113041,NA,t
stx2181,4,HH13CH_2,11.22887224,NA,t
astA13,8,HH13CH_2,18.86957905,NA,t
arpA19,2,HH13CH_2,1,1,n
aadA1,5,HH13CH_2,5.343076398,NA,t
yjaA12,16,HH13CH_2,70.55887949,NA,t
eae6271,33,HH13CH_2,95.00249422,NA,t
aaiC17,1,HH13CH_2,2.840486174,NA,t
mcr28,39,HH13CH_2,623.1196443,NA,t
dfrA1,2,HH13CH_2,28.6793785,NA,t
gadph195,14,HH13CH_2,58.16733671,NA,t
mcr64,1,HH13CH_2,12.19818898,NA,t
aap223,6,HH13CH_2,8.505319436,NA,t
stx11581,3,HH13CH_2,12.1322953,NA,t
mphA18,4,HH13CH_2,13.40578238,NA,t
tetM34,1,HH13CH_2,3.710916656,NA,t
qnrB35,1,HH13CH_2,1,NA,t
aatA12314,1,HH13CH_2,2,NA,t
aggR11,1,HH13CH_2,3,NA,t
dfrA15,3187,HH13H_2,25274.86921,NA,t
mphA18,63,HH13H_2,13.40578238,49.59421762,y
qnrB7,360,HH13H_2,2274.395336,NA,f
aph6I29,416,HH13H_2,2203.402127,NA,t
uidA616,252,HH13H_2,51.58446125,200.4155388,y
ipaH921,81,HH13H_2,594.8838406,NA,t
sul22,11,HH13H_2,57.25667117,NA,t
gadph195,10,HH13H_2,58.16733671,NA,t
tetA13,56,HH13H_2,335.2835292,NA,t
aadA57,68,HH13H_2,17.67596572,50.32403428,y
uidA160,73,HH13H_2,45.4259403,27.5740597,y
eltA73,62,HH13H_2,42.3481847,19.6518153,y
sul15,135,HH13H_2,336.9744391,NA,f
invE132,28,HH13H_2,340.8998256,NA,t
dfrA243,111,HH13H_2,1628.116654,NA,t
sul336,33,HH13H_2,233.6440544,NA,t
bfpA82,57,HH13H_2,412.4281465,NA,t
dfrA369,70,HH13H_2,1321.534444,NA,f
ant2Ia1,22,HH13H_2,183.6437663,NA,t
Tsp19,51,HH13H_2,8.356258849,42.64374115,y
dfrA58,65,HH13H_2,638.237907,NA,t
trpA354,74,HH13H_2,78.74755159,NA,f
stx23291,6,HH13H_2,34.82894023,NA,t
aac3II63,2,HH13H_2,8.079113041,NA,t
mcr28,11,HH13H_2,623.1196443,NA,t
aac6I123,28,HH13H_2,1,27,y
eltB2318,12,HH13H_2,NA,12,y
tetB43,14,HH13H_2,87.86055939,NA,t
yjaA12,7,HH13H_2,70.55887949,NA,t
aac3VI23,11,HH13H_2,92.95057193,NA,t
aaiC47,1,HH13H_2,6.53112039,NA,t
eae6271,8,HH13H_2,95.00249422,NA,t
stx1301,8,HH13H_2,98.20119757,NA,t
eltA4510,2,HH13H_2,1,1,y
qnrS1,2,HH13H_2,1,1,n
chuA24,11,HH13H_2,90.569797,NA,t
aac6I6,3,HH13H_2,14.85969039,NA,t
astA13,2,HH13H_2,18.86957905,NA,t
stx2181,1,HH13H_2,11.22887224,NA,t
aap223,1,HH13H_2,8.505319436,NA,t
ipaH321,1,HH13H_2,24.01834076,NA,t
dfrA1,1,HH13H_2,28.6793785,NA,t
dfrA15,4053,HH13S_2,25274.86921,NA,t
aph6I29,486,HH13S_2,2203.402127,NA,t
dfrA58,103,HH13S_2,638.237907,NA,t
Tsp19,53,HH13S_2,8.356258849,44.64374115,y
dfrA243,180,HH13S_2,1628.116654,NA,t
uidA616,287,HH13S_2,51.58446125,235.4155388,y
gadph195,11,HH13S_2,58.16733671,NA,t
uidA160,82,HH13S_2,45.4259403,36.5740597,y
tetA13,74,HH13S_2,335.2835292,NA,t
qnrB7,311,HH13S_2,2274.395336,NA,t
eltA73,12,HH13S_2,42.3481847,NA,t
trpA354,96,HH13S_2,78.74755159,17.25244841,y
sul336,33,HH13S_2,233.6440544,NA,t
sul15,83,HH13S_2,336.9744391,NA,t
tetB43,17,HH13S_2,87.86055939,NA,t
ipaH921,112,HH13S_2,594.8838406,NA,t
dfrA369,46,HH13S_2,1321.534444,NA,t
aac3VI23,23,HH13S_2,92.95057193,NA,t
stx23291,9,HH13S_2,34.82894023,NA,t
bfpA82,54,HH13S_2,412.4281465,NA,t
stx1301,13,HH13S_2,98.20119757,NA,t
ant2Ia1,31,HH13S_2,183.6437663,NA,t
invE132,30,HH13S_2,340.8998256,NA,t
mcr28,17,HH13S_2,623.1196443,NA,t
stx2181,5,HH13S_2,11.22887224,NA,t
chuA24,24,HH13S_2,90.569797,NA,t
sul22,8,HH13S_2,57.25667117,NA,t
yjaA12,12,HH13S_2,70.55887949,NA,t
ipaH321,3,HH13S_2,24.01834076,NA,t
aap223,1,HH13S_2,8.505319436,NA,t
eae111,1,HH13S_2,9.233413476,NA,t
aaiC17,1,HH13S_2,2.840486174,NA,t
eae6271,9,HH13S_2,95.00249422,NA,t
mphA18,1,HH13S_2,13.40578238,NA,t
aadA57,4,HH13S_2,17.67596572,NA,t
aac6I6,1,HH13S_2,14.85969039,NA,t
astA13,1,HH13S_2,18.86957905,NA,t
mcr64,1,HH13S_2,12.19818898,NA,t
dfrA1,1,HH13S_2,28.6793785,NA,t
tetB43,12,HH14C_2,87.86055939,NA,t
dfrA15,2984,HH14C_2,25274.86921,NA,t
Tsp19,59,HH14C_2,8.356258849,50.64374115,y
qnrB7,264,HH14C_2,2274.395336,NA,t
mcr28,17,HH14C_2,623.1196443,NA,t
uidA160,74,HH14C_2,45.4259403,28.5740597,y
aph6I29,428,HH14C_2,2203.402127,NA,t
eltA73,6,HH14C_2,42.3481847,NA,t
ipaH921,77,HH14C_2,594.8838406,NA,t
dfrA243,109,HH14C_2,1628.116654,NA,t
uidA616,246,HH14C_2,51.58446125,194.4155388,y
bfpA82,42,HH14C_2,412.4281465,NA,t
dfrA58,65,HH14C_2,638.237907,NA,t
tetA13,52,HH14C_2,335.2835292,NA,t
trpA354,71,HH14C_2,78.74755159,NA,f
aac3VI23,11,HH14C_2,92.95057193,NA,t
ant2Ia1,21,HH14C_2,183.6437663,NA,t
sul336,34,HH14C_2,233.6440544,NA,t
stx23291,7,HH14C_2,34.82894023,NA,t
sul15,74,HH14C_2,336.9744391,NA,t
chuA24,12,HH14C_2,90.569797,NA,t
dfrA369,46,HH14C_2,1321.534444,NA,t
invE132,26,HH14C_2,340.8998256,NA,t
mphA18,2,HH14C_2,13.40578238,NA,t
eae6271,13,HH14C_2,95.00249422,NA,t
aadA57,3,HH14C_2,17.67596572,NA,t
ipaH321,4,HH14C_2,24.01834076,NA,t
sul22,6,HH14C_2,57.25667117,NA,t
gadph195,6,HH14C_2,58.16733671,NA,t
stx2181,2,HH14C_2,11.22887224,NA,t
stx1301,12,HH14C_2,98.20119757,NA,t
yjaA12,4,HH14C_2,70.55887949,NA,t
aac6I6,3,HH14C_2,14.85969039,NA,t
aap223,2,HH14C_2,8.505319436,NA,t
mcr64,1,HH14C_2,12.19818898,NA,t
astA13,1,HH14C_2,18.86957905,NA,t
aph6I29,571,zSet1Negative_6,2203.402127,NA,t
dfrA15,6403,zSet1Negative_6,25274.86921,NA,t
dfrA243,435,zSet1Negative_6,1628.116654,NA,t
dfrA58,154,zSet1Negative_6,638.237907,NA,t
sul15,79,zSet1Negative_6,336.9744391,NA,t
dfrA369,437,zSet1Negative_6,1321.534444,NA,t
qnrB7,649,zSet1Negative_6,2274.395336,NA,t
uidA160,11,zSet1Negative_6,45.4259403,NA,t
trpA354,28,zSet1Negative_6,78.74755159,NA,t
mcr28,179,zSet1Negative_6,623.1196443,NA,t
bfpA82,109,zSet1Negative_6,412.4281465,NA,t
ipaH921,193,zSet1Negative_6,594.8838406,NA,t
sul336,104,zSet1Negative_6,233.6440544,NA,t
ipaH321,3,zSet1Negative_6,24.01834076,NA,t
ant2Ia1,50,zSet1Negative_6,183.6437663,NA,t
invE132,100,zSet1Negative_6,340.8998256,NA,t
chuA24,33,zSet1Negative_6,90.569797,NA,t
gadph195,9,zSet1Negative_6,58.16733671,NA,t
stx1301,16,zSet1Negative_6,98.20119757,NA,t
aac3VI23,20,zSet1Negative_6,92.95057193,NA,t
tetA13,87,zSet1Negative_6,335.2835292,NA,t
aac6I6,6,zSet1Negative_6,14.85969039,NA,t
uidA616,12,zSet1Negative_6,51.58446125,NA,t
sul22,27,zSet1Negative_6,57.25667117,NA,t
yjaA12,18,zSet1Negative_6,70.55887949,NA,t
tetM34,2,zSet1Negative_6,3.710916656,NA,t
stx23291,9,zSet1Negative_6,34.82894023,NA,t
eltA73,6,zSet1Negative_6,42.3481847,NA,t
aap223,1,zSet1Negative_6,8.505319436,NA,t
eae6271,26,zSet1Negative_6,95.00249422,NA,t
stx11581,2,zSet1Negative_6,12.1322953,NA,t
Tsp19,4,zSet1Negative_6,8.356258849,NA,t
tetB43,19,zSet1Negative_6,87.86055939,NA,t
aadA57,5,zSet1Negative_6,17.67596572,NA,t
mcr64,2,zSet1Negative_6,12.19818898,NA,t
eae111,3,zSet1Negative_6,9.233413476,NA,t
mphA18,2,zSet1Negative_6,13.40578238,NA,t
dfrA1,4,zSet1Negative_6,28.6793785,NA,t
aadA1,3,zSet1Negative_6,5.343076398,NA,t
astA13,4,zSet1Negative_6,18.86957905,NA,t
aac3II63,5,zSet1Negative_6,8.079113041,NA,t
eltA4510,1,zSet1Negative_6,1,NA,t
qnrB35,1,zSet1Negative_6,1,NA,t
aadA21,1,zSet1Negative_6,3.06294049,NA,t
aaiC17,1,zSet1Negative_6,2.840486174,NA,t
stx2181,1,zSet1Negative_6,11.22887224,NA,t
dfrA15,4824,HH14CH_2,25274.86921,NA,t
eae6271,18,HH14CH_2,95.00249422,NA,t
ipaH921,138,HH14CH_2,594.8838406,NA,t
chuA24,15,HH14CH_2,90.569797,NA,t
sul336,53,HH14CH_2,233.6440544,NA,t
uidA616,517,HH14CH_2,51.58446125,465.4155388,y
qnrB7,345,HH14CH_2,2274.395336,NA,t
aph6I29,489,HH14CH_2,2203.402127,NA,t
trpA354,191,HH14CH_2,78.74755159,112.2524484,y
Tsp19,124,HH14CH_2,8.356258849,115.6437412,y
aac6I6,7,HH14CH_2,14.85969039,NA,t
bfpA82,76,HH14CH_2,412.4281465,NA,t
mcr28,25,HH14CH_2,623.1196443,NA,t
tetB43,12,HH14CH_2,87.86055939,NA,t
tetA13,122,HH14CH_2,335.2835292,NA,f
stx1301,17,HH14CH_2,98.20119757,NA,t
aatA12314,23,HH14CH_2,2,21,y
invE132,56,HH14CH_2,340.8998256,NA,t
dfrA243,226,HH14CH_2,1628.116654,NA,t
uidA160,182,HH14CH_2,45.4259403,136.5740597,y
gadph195,16,HH14CH_2,58.16733671,NA,t
sul15,80,HH14CH_2,336.9744391,NA,t
intI125,10,HH14CH_2,NA,10,n
dfrA58,123,HH14CH_2,638.237907,NA,t
dfrA369,67,HH14CH_2,1321.534444,NA,f
aadA57,39,HH14CH_2,17.67596572,21.32403428,y
stx23291,10,HH14CH_2,34.82894023,NA,t
ant2Ia1,39,HH14CH_2,183.6437663,NA,t
dfrA1,2,HH14CH_2,28.6793785,NA,t
aac3VI23,18,HH14CH_2,92.95057193,NA,t
bfpF105,1,HH14CH_2,1,NA,t
sul22,23,HH14CH_2,57.25667117,NA,f
aac6I123,18,HH14CH_2,1,17,y
stx11581,1,HH14CH_2,12.1322953,NA,t
eltA73,14,HH14CH_2,42.3481847,NA,t
mphA18,2,HH14CH_2,13.40578238,NA,t
ipaH321,2,HH14CH_2,24.01834076,NA,t
yjaA12,10,HH14CH_2,70.55887949,NA,t
stx2181,1,HH14CH_2,11.22887224,NA,t
mcr64,1,HH14CH_2,12.19818898,NA,t
astA13,1,HH14CH_2,18.86957905,NA,t
uidA616,516,HH14H_2,51.58446125,464.4155388,y
dfrA15,3029,HH14H_2,25274.86921,NA,t
dfrA58,78,HH14H_2,638.237907,NA,t
trpA354,169,HH14H_2,78.74755159,90.25244841,y
ipaH921,94,HH14H_2,594.8838406,NA,t
qnrB7,261,HH14H_2,2274.395336,NA,t
aadA57,19,HH14H_2,17.67596572,1.324034277,y
uidA160,121,HH14H_2,45.4259403,75.5740597,y
yjaA12,59,HH14H_2,70.55887949,NA,f
sul22,11,HH14H_2,57.25667117,NA,t
aph6I29,391,HH14H_2,2203.402127,NA,t
dfrA243,160,HH14H_2,1628.116654,NA,t
bfpA82,56,HH14H_2,412.4281465,NA,t
Tsp19,99,HH14H_2,8.356258849,90.64374115,n
chuA24,13,HH14H_2,90.569797,NA,t
gadph195,15,HH14H_2,58.16733671,NA,t
tetA13,82,HH14H_2,335.2835292,NA,t
arpA19,9,HH14H_2,1,8,y
dfrA369,46,HH14H_2,1321.534444,NA,t
sul15,53,HH14H_2,336.9744391,NA,t
invE132,37,HH14H_2,340.8998256,NA,t
sul336,32,HH14H_2,233.6440544,NA,t
stx1301,9,HH14H_2,98.20119757,NA,t
aatA12314,100,HH14H_2,2,98,y
ant2Ia1,20,HH14H_2,183.6437663,NA,t
mcr28,9,HH14H_2,623.1196443,NA,t
aac3VI23,13,HH14H_2,92.95057193,NA,t
aap223,2,HH14H_2,8.505319436,NA,t
intI125,5,HH14H_2,NA,5,y
eae6271,7,HH14H_2,95.00249422,NA,t
mphA18,3,HH14H_2,13.40578238,NA,t
aac6I123,9,HH14H_2,1,8,y
eltA73,6,HH14H_2,42.3481847,NA,t
aac6I6,2,HH14H_2,14.85969039,NA,t
qnrS1,1,HH14H_2,1,NA,t
tetB43,9,HH14H_2,87.86055939,NA,t
astA13,1,HH14H_2,18.86957905,NA,t
stx23291,2,HH14H_2,34.82894023,NA,t
stx11581,1,HH14H_2,12.1322953,NA,t
ipaH321,1,HH14H_2,24.01834076,NA,t
mcr64,1,HH14H_2,12.19818898,NA,t
trpA354,92,HH14S_2,78.74755159,13.25244841,y
Tsp19,92,HH14S_2,8.356258849,83.64374115,y
dfrA15,4252,HH14S_2,25274.86921,NA,t
dfrA243,153,HH14S_2,1628.116654,NA,t
ipaH921,120,HH14S_2,594.8838406,NA,t
stx1301,21,HH14S_2,98.20119757,NA,t
aph6I29,541,HH14S_2,2203.402127,NA,t
uidA160,108,HH14S_2,45.4259403,62.5740597,y
dfrA369,84,HH14S_2,1321.534444,NA,t
sul15,82,HH14S_2,336.9744391,NA,t
qnrB7,418,HH14S_2,2274.395336,NA,t
bfpA82,80,HH14S_2,412.4281465,NA,t
uidA616,339,HH14S_2,51.58446125,287.4155388,y
eae6271,13,HH14S_2,95.00249422,NA,t
invE132,45,HH14S_2,340.8998256,NA,t
yjaA12,9,HH14S_2,70.55887949,NA,t
tetA13,75,HH14S_2,335.2835292,NA,t
gadph195,14,HH14S_2,58.16733671,NA,t
dfrA58,112,HH14S_2,638.237907,NA,t
sul22,8,HH14S_2,57.25667117,NA,t
ant2Ia1,34,HH14S_2,183.6437663,NA,t
eltA73,8,HH14S_2,42.3481847,NA,t
aac3VI23,13,HH14S_2,92.95057193,NA,t
chuA24,12,HH14S_2,90.569797,NA,t
sul336,45,HH14S_2,233.6440544,NA,t
tetB43,8,HH14S_2,87.86055939,NA,t
stx23291,8,HH14S_2,34.82894023,NA,t
mcr28,17,HH14S_2,623.1196443,NA,t
aac6I123,1,HH14S_2,1,NA,t
astA13,4,HH14S_2,18.86957905,NA,t
mphA18,3,HH14S_2,13.40578238,NA,t
aadA1,2,HH14S_2,5.343076398,NA,t
stx2181,2,HH14S_2,11.22887224,NA,t
aadA57,5,HH14S_2,17.67596572,NA,t
ipaH321,1,HH14S_2,24.01834076,NA,t
mcr64,1,HH14S_2,12.19818898,NA,t
aac3II63,1,HH14S_2,8.079113041,NA,t
eltA4510,1,HH14S_2,1,NA,t
stx11581,1,HH14S_2,12.1322953,NA,t
aggR11,1,HH14S_2,3,NA,t
dfrA58,94,HH15C_2,638.237907,NA,t
dfrA15,4659,HH15C_2,25274.86921,NA,t
tetB43,13,HH15C_2,87.86055939,NA,t
dfrA1,3,HH15C_2,28.6793785,NA,t
trpA354,170,HH15C_2,78.74755159,91.25244841,y
ipaH921,129,HH15C_2,594.8838406,NA,t
aac3VI23,23,HH15C_2,92.95057193,NA,t
sul15,92,HH15C_2,336.9744391,NA,t
aph6I29,495,HH15C_2,2203.402127,NA,t
uidA160,147,HH15C_2,45.4259403,101.5740597,y
qnrB7,425,HH15C_2,2274.395336,NA,t
yjaA12,12,HH15C_2,70.55887949,NA,t
uidA616,474,HH15C_2,51.58446125,422.4155388,y
Tsp19,105,HH15C_2,8.356258849,96.64374115,y
mcr28,30,HH15C_2,623.1196443,NA,t
tetA13,90,HH15C_2,335.2835292,NA,t
dfrA243,200,HH15C_2,1628.116654,NA,t
invE132,43,HH15C_2,340.8998256,NA,t
dfrA369,81,HH15C_2,1321.534444,NA,t
bfpA82,81,HH15C_2,412.4281465,NA,t
aac3II63,4,HH15C_2,8.079113041,NA,t
sul336,54,HH15C_2,233.6440544,NA,t
ant2Ia1,40,HH15C_2,183.6437663,NA,t
eltA73,12,HH15C_2,42.3481847,NA,t
eae6271,14,HH15C_2,95.00249422,NA,t
stx23291,11,HH15C_2,34.82894023,NA,t
gadph195,6,HH15C_2,58.16733671,NA,t
sul22,13,HH15C_2,57.25667117,NA,t
stx1301,24,HH15C_2,98.20119757,NA,t
aac6I6,3,HH15C_2,14.85969039,NA,t
chuA24,17,HH15C_2,90.569797,NA,t
mphA18,6,HH15C_2,13.40578238,NA,t
aadA57,4,HH15C_2,17.67596572,NA,t
stx11581,2,HH15C_2,12.1322953,NA,t
ermB1,1,HH15C_2,1,NA,t
stx2181,2,HH15C_2,11.22887224,NA,t
aap223,2,HH15C_2,8.505319436,NA,t
ipaH321,5,HH15C_2,24.01834076,NA,t
astA13,2,HH15C_2,18.86957905,NA,t
bfpF56,1,HH15C_2,1,NA,t
mcr64,2,HH15C_2,12.19818898,NA,t
dfrA15,4254,HH15CH_2,25274.86921,NA,t
uidA616,375,HH15CH_2,51.58446125,323.4155388,y
aph6I29,618,HH15CH_2,2203.402127,NA,f
aac3VI23,21,HH15CH_2,92.95057193,NA,t
bfpA82,73,HH15CH_2,412.4281465,NA,t
trpA354,136,HH15CH_2,78.74755159,57.25244841,y
chuA24,19,HH15CH_2,90.569797,NA,f
dfrA243,143,HH15CH_2,1628.116654,NA,t
qnrB7,330,HH15CH_2,2274.395336,NA,t
dfrA58,77,HH15CH_2,638.237907,NA,t
sul336,54,HH15CH_2,233.6440544,NA,t
yjaA12,97,HH15CH_2,70.55887949,26.44112051,y
ant2Ia1,37,HH15CH_2,183.6437663,NA,t
uidA160,168,HH15CH_2,45.4259403,122.5740597,y
tetA13,80,HH15CH_2,335.2835292,NA,t
ipaH921,107,HH15CH_2,594.8838406,NA,t
eltA73,9,HH15CH_2,42.3481847,NA,t
aatA12314,68,HH15CH_2,2,66,y
gadph195,8,HH15CH_2,58.16733671,NA,t
arpA19,27,HH15CH_2,1,26,y
mcr28,15,HH15CH_2,623.1196443,NA,t
dfrA369,78,HH15CH_2,1321.534444,NA,t
sul15,81,HH15CH_2,336.9744391,NA,t
tetB43,16,HH15CH_2,87.86055939,NA,t
invE132,47,HH15CH_2,340.8998256,NA,t
aadA57,4,HH15CH_2,17.67596572,NA,t
stx1301,11,HH15CH_2,98.20119757,NA,t
eltA4510,2,HH15CH_2,1,1,n
qnrS1,21,HH15CH_2,1,20,y
sul22,11,HH15CH_2,57.25667117,NA,t
ipaH321,3,HH15CH_2,24.01834076,NA,t
Tsp19,3,HH15CH_2,8.356258849,NA,t
eae6271,7,HH15CH_2,95.00249422,NA,f
mphA18,2,HH15CH_2,13.40578238,NA,t
stx23291,7,HH15CH_2,34.82894023,NA,t
stx2181,3,HH15CH_2,11.22887224,NA,t
mcr64,1,HH15CH_2,12.19818898,NA,t
astA13,3,HH15CH_2,18.86957905,NA,t
dfrA1,1,HH15CH_2,28.6793785,NA,t
aac3II63,1,HH15CH_2,8.079113041,NA,t
aap223,2,HH15CH_2,8.505319436,NA,t
dfrA15,6031,HH15H_2,25274.86921,NA,t
dfrA243,301,HH15H_2,1628.116654,NA,t
trpA354,139,HH15H_2,78.74755159,60.25244841,y
dfrA369,81,HH15H_2,1321.534444,NA,t
ipaH921,183,HH15H_2,594.8838406,NA,t
chuA24,316,HH15H_2,90.569797,225.430203,y
uidA616,432,HH15H_2,51.58446125,380.4155388,y
dfrA58,170,HH15H_2,638.237907,NA,t
qnrB7,463,HH15H_2,2274.395336,NA,t
invE132,51,HH15H_2,340.8998256,NA,t
bfpA82,105,HH15H_2,412.4281465,NA,t
aph6I29,657,HH15H_2,2203.402127,NA,t
tetA13,91,HH15H_2,335.2835292,NA,t
yjaA12,81,HH15H_2,70.55887949,10.44112051,y
aadA57,5,HH15H_2,17.67596572,NA,t
Tsp19,71,HH15H_2,8.356258849,62.64374115,y
sul15,106,HH15H_2,336.9744391,NA,t
ipaH321,6,HH15H_2,24.01834076,NA,t
eae6271,13,HH15H_2,95.00249422,NA,t
mcr28,30,HH15H_2,623.1196443,NA,t
aac3VI23,23,HH15H_2,92.95057193,NA,t
astA13,4,HH15H_2,18.86957905,NA,t
aac6I6,3,HH15H_2,14.85969039,NA,t
tetB43,25,HH15H_2,87.86055939,NA,t
sul336,55,HH15H_2,233.6440544,NA,t
gadph195,14,HH15H_2,58.16733671,NA,t
ant2Ia1,36,HH15H_2,183.6437663,NA,t
stx1301,19,HH15H_2,98.20119757,NA,t
uidA160,17,HH15H_2,45.4259403,NA,f
